,datetime,network,receiver,sender,status,txfee,txhash,unixtimestamp,value
378,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00256347,dd48eca9d1f1c7d0409ea8caa281d2db205d7679dc87099f1c9a496282353382,1514681841,0.29247754
379,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00256347,4648390e7ea591c1f6f324a639475d2c64791f5734f56143dbc4a298c8679c32,1514681841,0.28990861
380,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00256347,494bfe062c1f999ad9c55e9675ab36494fe964d067c985aafb41d8f1fc80fefd,1514681841,0.28733968
381,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025734,a1a27cff7e1ca0387fe9bbba324a99db60bb2c85e177e61c2b27bc625b50b433,1514681841,0.75324448
382,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223179,a4f32b00e4a189263697e7d3bfa782cabd9048d2382a7e6d202bed0c26bdb268,1514681841,0.00890613
383,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223175,72dd476aa62256836ac03ef567a11e46c6996fad08be19edb1b0731131c4dbb3,1514681841,0.07276825
384,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223175,26b3841fc484f90550686939542bbc0a98b45d6cc2b4677c23192c7005c8a187,1514681841,0.00329825
385,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223175,0d6f8ad411095db084dd40d3108b527d68d49f861e05e69e99d069b46e4964a1,1514681841,0.11206125
386,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223175,54772f5cf7d32f115b0acd87004a818f57f99f9068fbd9add601973b6edd5ead,1514681841,0.13574839
387,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223175,c78b10b47756c17f98105fbb9024d14f8408c2922fc8b56f94bdf4f13eced5d9,1514681841,0.08721367
388,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00358182,9720d97c2e22e3528e6952685885c57fc9470911f67ab24817eaeb1edbc751b0,1514681841,0.00789368
389,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01282,af6d3479d3c7f18174884c6315eced499d560a8a3f6b8f2b8840a9d56d5fac79,1514681841,10.06650309
390,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002413,9a7e3095fa9c911a4bccd8ebb12740e74ab2ece8465b160856977c41cb5c25c5,1514681841,0.55394114
391,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0015496,d1537f390286df17183d2d86e470a22516ba751569693425aa885755b23903ac,1514681841,1.3614881
392,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0015496,940c3bc770ca437bc04c35ee71550f5a06e8d2efbd9505ce33ca245296de49e3,1514681841,0.579278
393,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002034,1387ac8a2919d171b4ff2581d2cd0a4e30de88de411ad929e6ef953c5e21e612,1514681841,0.15039937
394,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00466752,ee7ff1219712953048231d6f3f33f61277ee62ca801aae2734f55771b7a63332,1514681841,0.01020781
395,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002,6cbe60210161717b5f39f7f6360a0446efb3c0434a0508169172904c00e45d8a,1514681841,0.0416246
396,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,0128d1c3e79a759744c6ea73b53e6e44f21008f6bcc3e9d929f532a25bf94d5b,1514681841,144.45589524
397,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,082b3a969f88c189440a772913d7db2abe0f99ff8e60ee3f3e7cec1ba04dfb9a,1514681841,43.58244415
398,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,1187c5118ebb2ffe7acde722ddb869efdbd89a058cfd77a5e6ef6a4213180ddf,1514681841,75.72478648
399,2017-12-30 19:57:21,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,fce448e09cd5a833d1f839b85e240aeebc349a50423c29592719ed0ea0fa4116,1514681841,59.45564254
400,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,Coinbase,1,0.0,7ba494ddffb2ea6eff0cb1894897aa937ce0a58a5f3edfec4015be7a4ca270b8,1514681951,14.41240805
401,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00363556,97659e49efe4028668edc090f90d10cc59a6713811f1842933a7cbd88a36632d,1514681951,0.99636444
402,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00310471,618d27902d1e2af87350ce5151f8e4afada5346dbc1e4e60d80d13a6984354e7,1514681951,0.28286327
403,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00255961,14ddb63858b6061c8049e24989930ff65b4f7abeed2e68b62068d1c407eaf920,1514681951,0.01896
404,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0018,32ea72dc0bf3fb97dfeb05ccfe61023808cd5e59e41ac622a0c6b2ef289f3656,1514681951,1.1964
405,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025,5a09254b0987a21e1342b3d850bbd12dbab7583d79f65c113ff1d6aa7d7f15bd,1514681951,0.9975
406,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0024528,8f67ff4d4405ba3064e684bbbc9ed2030141c541a2639ec1f6c2faef682159e1,1514681951,0.03112982
407,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00242371,df45cb268b9d02280e2477c5bd41176342a235b431a12f6553709886d4de1653,1514681951,0.0204039
408,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025734,09c458f9c1bda111d3a14bc2c18df951ef48e5149d605b522db93529feff6515,1514681951,0.75792739
409,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025734,5fa26e39664429499af0fbe8221531ad0d28995d983f0680ee8303272f80b92d,1514681951,0.98029645
410,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025734,f50d8f4e310b15ae096e3a594d127df821e4bc266ea0714db64ca55774f4434c,1514681951,0.75321122
411,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00293279,f3befbcda7c08435e136087245b99bf1e11ca8d68e5b3a7464cc2c9d7488fabf,1514681951,5.41064558
412,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025734,15a59c814ae1fcf2a83086919596e3fa6bb0e88631b9e50faca917ba5a0b776b,1514681951,0.70707108
413,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223176,b67179760ffe065cc06ec7f3d75472c972ba7002c3fd03a0ea8c65a0a7916412,1514681951,0.00276824
414,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223176,3075654ee595afb99821cc98d9c2c71691078ddc3566f02e6f81bb219ceabcc4,1514681951,0.00464065
415,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00358189,0a352eca6d2561e7394baf3d4e2139aed0557dfdf7d049d2b653cb71bdbddf48,1514681951,0.01159157
416,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00358184,2955e3f47eba15e147eba663db2b662d6111334c56927a3bf0c752cd8aef4307,1514681951,0.0560665
417,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00493192,1f3839619a66f7bce767a4a09df67dc05e8d7d9a9ba76aba7a1ca7cc7d0ef1cc,1514681951,0.93263371
418,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0024415,d4959bee731824c0c76047b1b40ddc92c16bde6b7be6a695d8e8bb140c6cbc45,1514681951,0.31870227
419,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00493192,f5a670afb8000cfbf91ccfa6526f217ed2777cc17aad26698e87774461dcad96,1514681951,7.97187214
420,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002,968d82df23199698199e00101848a51e67ea2f4438f8b8cbaf8c0b889d26c8df,1514681951,0.0347997
421,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002,b009babe2bdab0f5d881a7833b423338f10d57decbe3c1cc70ac3a8a92eb6756,1514681951,12.5137
422,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002,447fe5361ff06759279307fe973660d7148474e6254f97421ab9e7c28dd62973,1514681951,94.78
423,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,c5e77ca9890c742e86188255705c61f16a431dc4c89e189201ca27057ae07c3b,1514681951,206.21754668
424,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,0a4d950ed3050270f52e998100906d4f59be12920ab78277c77e78fadbd01c53,1514681951,230.20157763
425,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0018902,8ff111c3fbd84ac6c1ef42070c987b544f39a3ea8c5b2b8dfe91df466eeb28fb,1514681951,0.2977141
426,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00139269,d42a4c453dd50856bc784e2d5a5111ee5387fc0eec8a728c341b16482095d3cd,1514681951,11.63647189
427,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00139285,efc569d01c18fcb840a148bb6ab5c5ca8eba9af75b9bd83082f7855251eaa9e7,1514681951,11.93535222
428,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00145659,8dbb4cbabafa58a86adee4241235fb6e1a7c2d4efce1a69d8201cb00ad75dd44,1514681951,0.02506005
429,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002805,8fd2391c7ae0411680959b527c764909f5e9b70ff96168d17080f34972b39575,1514681951,0.13340275
430,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0037752,3caff63683317385e57d72215ea2846c0f742b7c3aa8d1aea6295b7a7a2f469b,1514681951,0.60631138
431,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00133439,7d6ee467ffbde5b8c5437231722c4bdce6422595661fbaed271d4fc1ff055a15,1514681951,0.0776
432,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00260323,3e542afa5702ed77b893f198e767f20831892e8441dd0805d0759f6050011439,1514681951,1.99640223
433,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0015075,27ccad35e8b302ddb2f0211c86b48729d8f7d1d78dab91977f8a92a521717563,1514681951,8.7209107
434,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00149049,2d3828f37f553ff57b825012195f69728d513b1ad7c4f0a574b6137787fc8e11,1514681951,0.16341536
435,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0016874,1b98d92bade6b3fd50b0f5b8279ba1a27f193833b43eb313d81d8c6efd90d332,1514681951,1.98211711
436,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00125687,2be32bd84851569eecf070b8f1d197062c6b25b9b9f59f553ea8c8564a1c795b,1514681951,0.29322382
437,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00168084,7b9efdaaca79da28c1a708e7197811e52796f3bbbacf78bb4b1bf4d60d37bdf7,1514681951,0.00331916
438,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00240482,5f7e73fc8a1892302f7bd54348df6ca1e956020530583c5d404201d1aae67f4c,1514681951,0.21157808
439,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00141555,c4292850590cd3bc2959038d0ef29fc7988f6c57275bf595b24da986e6f689bd,1514681951,0.00977935
440,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0013338,5e930c393e4017f81ccb88034fbebd0fe0898d01d5325c147a9f4217a60ac903,1514681951,0.12530307
441,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00482951,2387b3f7a3b1d790684ac9ea4f6b7e5b9e356d49dd8f83577ffc4742e013dbf7,1514681951,0.13467049
442,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0020793,af3f178950144b3e767a6a9fb8031eb748e98e9f01296985833f185432f157fa,1514681951,0.24647098
443,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0013338,124a7d266e6df332e87178d06f8f83a2b7249c2cdcccbca25c8e2948e9347553,1514681951,0.0155973
444,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0013338,79d663d5deba15e7bf9bf0ff2160ac922ae7baa01302a8d15eb857874e537dc2,1514681951,0.00451752
445,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0020793,003ce904a8cc9cddd49294201d3c34883ed051986bb41d7e57ae1ec198884535,1514681951,0.08662731
446,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00138538,f209498142d242e7282a7061c736ecfa4f750a1d16bc4596eaa01d730ef35f7f,1514681951,0.00976664
447,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00138163,1e5caafdcd5655333e968feee263f38188163b9ba5506ca797a4352343dbd591,1514681951,6.79161854
448,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00228888,d36bd89180ac509da1c5e31610c791477db77f6857d3ee0c25f0563d5df6d0f3,1514681951,1.55483236
449,2017-12-30 19:59:11,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0010421,fd1bd73267ba9fce2f0c1c4c5a8bfa0441b5fcae6daada3b7e4c0aa68693bb20,1514681951,0.38126858
450,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,Coinbase,1,0.0,a33bf071939e411b6c77b62101d8c2083f6bf4a456896997b85c49e2dde92a80,1514682087,14.64902318
451,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.000224,ee3cdac789dd7c9f0ddff1030599b7429cd6b577fc808aa65d5b98d5b49fca4d,1514682087,0.04621056
452,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0005,55bb9396fa8f666d7cc329087199dd81794fdbd0c5c95a56b247a56f0ad37976,1514682087,244.80323472
453,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0005,abae95db9f5dd706f986ca8bcc2974e35e962cc4e1808e9655d102d93de37acc,1514682087,1.71374699
454,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01995708,c24606e94c15bf352d805bb5606d7ce94cd7e4e8f7eedfd204784ca4d7d71a5c,1514682087,4.28982307
455,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002454,f7ed4fc9b047ffa58e4f00a9c3eb20a3d0d06cd68981dabfdc5a29e57acf2071,1514682087,0.041326
456,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.003,b5456406f2911d1ec128c46fe8a81f9d0f4e25c0ac4d04a55cd239bf60425a3e,1514682087,0.88467668
457,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01155037,cb5155c25ddf445efccb9b39f20a4140cfb63f9eb3d69711d32ffdf3073bba7b,1514682087,0.73575594
458,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00429079,8a1ccb8d7005eaab7a35b2d51ac6323741def020575323cbd36caf81e226a8b8,1514682087,0.12015678
459,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00562618,14aaa1436ba36ef98817eae12fb872f73053421ee7b7da1194195b5b7ad7502a,1514682087,0.96124674
460,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00429077,e4e807023f35e328d71e51ab2b92439dd64630f9bd2f01182e6319d51db18d5c,1514682087,1.24174728
461,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00224542,ec636dc4cb8fa881ce08021e1c6b990a19acb444c3173e160baef97f43341fac,1514682087,0.12275458
462,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223176,86ab0c0501388bfa42b939300f0f13f4698d63546a78160b2f1026b27641fe66,1514682087,0.00776824
463,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223176,ae182d926681d7ccc016735a331b80d27fc54f12949d690734bf2de5840f2487,1514682087,0.50366421
464,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002,08ad910164964b9f29a8f330145461d37e820aefbc777a04a9e437987158a76f,1514682087,0.01187615
465,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00163,a6b4c394b64257c7b5e9c2ec43c38af40d164eef5de7d5540fa83a98cb3188a2,1514682087,0.003
466,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.001603,85244bdf905e0a1925d7fd0b9899c2958afaf8406a4e0d3035b109dcdc2918b9,1514682087,0.02512058
467,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00186807,7494d46f2f65e8fcce30464de75b725384f3f9583917c4ae9f217b573e1ad361,1514682087,0.00821293
468,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00185468,c9930db56f06ce9b519532d90e997e2243a8ae03dfd14bfb359bdbedf9759712,1514682087,0.09241222
469,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0026624,f1c8e9efc03b57be451ad535311f64ea870b5d19a8d02c2b5c15040de566bb77,1514682087,0.82036667
470,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.001582,fcf07494de65dc532b17eb82b568ec1c62bdbda790c6fa2668e53384975ae1c6,1514682087,0.84478639
471,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00131031,7e1041f9304916c55eadcd7089914783a7116bc3d0a0bb8befdf949ed6bc6801,1514682087,0.01507012
472,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0015496,b89b06bf01a47c60fe5f9693b3cd9566e77bd9bc11732f20908cf7df1599a900,1514682087,0.16130341
473,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00137182,38a58e38efc567cbc3b6491bcaa9d62f220348fce5cca2f167c53d5989568a7c,1514682087,0.01232642
474,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0015,08079b175237d80bba8228e56696b687a4212e3237b6ba3e3ecf1e77a1833c1b,1514682087,0.0085
475,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00128226,7ba2cbbca3a559342378108a106d43e471fd4e94a1cf1ba2b49801dec994a316,1514682087,0.0024
476,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00127947,7b0e48aa8aa8a55e8f4663ac940e3acbc09b841d8c1cf7b73a3d59bbdf40e641,1514682087,0.89131049
477,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.001551,1e7d613d343ce74872fecc4a30b0a418bd66058d2e503c5487e6ae5c43233d4d,1514682087,0.704088
478,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.001551,2e8a069d4b78963162d2a146110833a89518a40fcc326acc961d731ae32b79d9,1514682087,0.702537
479,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.001551,6128b1854ff857d2720bcbcffa1b6589f01e6657e7228b30544c6a52e7b94801,1514682087,0.702537
480,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00149049,c68bea0deb26b7a30f74191f457f5d783d7a4616d1a28e0df2e6a8f37f9ec445,1514682087,0.04850951
481,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0012656,8e18994bde1ca545540f643d28000ce20b5c6ab5161ba331c03072964a3096b1,1514682087,0.0087344
482,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0012656,7df8dfe8cead82555fff3e408480c1b1cc3bcda02e8a644b0dce3640ba3e06d8,1514682087,0.01189548
483,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.001461,e64ac3c369b22b3d86c2dc832a582ad3be6f19696541b164b786e91c019eebe7,1514682087,0.047459
484,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00145318,3ef0dee7d4fa5fb145053332611c3fa7e2a3626cdab28180e92c12c62c0f40a4,1514682087,0.84376351
485,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00145659,c9f479d6112c4d9aa49c3d0a6a6b01bc3cc823bc8d2ca0fb2b550654c9d73298,1514682087,0.13484937
486,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0014437,2fb823bce7baac90a72169219c62c5e8f00dd2b8358c1f25e0c84d63ffbc81f7,1514682087,0.1485563
487,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00143736,5f9fa2ebd675d0360fa75fe529c70cab919460007d4941fd4a7c8e6dc69d24af,1514682087,0.02614464
488,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.003255,bbccc1a93d5ab562f0a54ef78ca9a9ea8cbe02f852456ddca01fb03a23e78ae8,1514682087,61.77596783
489,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0013338,793084fcc73263cdd3955f8861f52a3c989e8a50af18c9a46dfda6c091b3574d,1514682087,1.48402566
490,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00138162,ed0885fbc75504e4838d823a28442ff9741144a6bee29753fa0d66d05e993965,1514682087,0.35712734
491,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0013338,4d3102cde37f0668d5e1cdd45fae573c21054d10f3d09bd1b015862edca788c8,1514682087,1.45987747
492,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00194934,05c8413370624217342b3b5bde42956edbe0e2d66752bb499b5f9d5649c770f1,1514682087,0.05671877
493,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00138162,6701b652e42f276dbdc17db8bd3c75bb682471cb0eaa254d23ee514446cf386d,1514682087,6.73813692
494,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00194934,59a7171e67876cb1562e0a6d8856390947f8e31f1fb0fe6bbb74c94a07550e19,1514682087,0.13778996
495,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00102984,d86d31f72f41583c491d3d4c03398a056989cc08deab879bc2af5adea9e2d34d,1514682087,0.01703053
496,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00194934,53abbdffd263e78b3d759a494f5d6d5941423a504a2581cd77a89b86ed85965f,1514682087,0.37705294
497,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00137182,0166945973d02cd01085f701a8dbee66df724e0bd5c1409a3593efce95d3dd70,1514682087,0.00167439
498,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00135826,9aad7e05a397dd0636e5659a0c02da40da71be85712609761d74cb9540b7293f,1514682087,0.1953798
499,2017-12-30 20:01:27,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00135826,a0879a81fd2e225ec7004c78fc5549051ff12b9539f2ccf894e57b8b52923fec,1514682087,0.15864174
500,2017-12-30 20:28:38,Bitcoin,SomeNumberOfReceivers,Coinbase,1,0.0,eb38d36bdc5889580088c5ab0a9170342520ad6053a78cb6bd311e5a871f7126,1514683718,20.15880598
501,2017-12-30 20:28:38,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0001,e33cd3150fc20ef39adc496b3f55aff73f4994dc4a172460ab751f1cf8081626,1514683718,51.1938
502,2017-12-30 20:28:38,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01103409,fdfbf2f168ae75077017fcf741ee46ff053279a3dfd8b7265da1c85c10e289d5,1514683718,0.14068391
503,2017-12-30 20:28:38,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01102416,2961c64d256ae6e71342036e0416df04ec948afcbafffe61da6b3e6a5a4d759d,1514683718,0.54822382
504,2017-12-30 20:28:38,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00362216,9135437905c9853448d70a1095d07f15e1151fe1d826d1b4fbce10910b42caca,1514683718,0.55448959
505,2017-12-30 20:28:38,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00811923,632a45f7601d679ea511a9d439deefe932ca29482c908f65888f29ef5680324a,1514683718,0.04654658
506,2017-12-30 20:28:38,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.005,59b498966d03bef75c186490215c6e796a9d3f34454ebc07c0988a743b9b673f,1514683718,0.04396682
